"","artist","song","song_parts","key","bpm","chords","link"
"232","Sheena Easton","What You Are","Verse","Cmaj","72","C(add9)-F-C(add9)-G-am-em-gm7-C(add9)-F-G7-C(add9)-A7-F-Bb7-G-G7-em7-G(add9)-G7-C(add9)-F-C(add9)-bo-am-em-gm7-C(add9)-F-G7-C(add9)-A7-dm-G7sus4-G7-fm6-C(add9-)","http://www.hooktheory.com/theorytab/view/sheena-easton/what-you-are"
"233","Sheena Easton","What You Are","Pre-Chorus","Cmaj","72","C(add9)-gm7-C7-F-dm-bm7-E-A-A7-em-A7-dm-G-G7-C(add9)-em-A-A7-dm-Ab-Csus4-G7-C(add9)-em7-am7-F-C(add9)-F-C(add9)-F-G7sus4-G7-Csus4-C","http://www.hooktheory.com/theorytab/view/sheena-easton/what-you-are"
"234","Sheena Easton","What You Are","Instrumental","Cmaj","72","cm-Csus4-C-Eb-E-b(add9)-C-am-em-F-G7sus4-C-am-em-dsus4-D-G7sus4-G","http://www.hooktheory.com/theorytab/view/sheena-easton/what-you-are"
"235","Sheena Easton","What You Are","Outro","Dbmaj","72","Db-f7sus4-b-bm-b-bm-e-bm6-A-b7sus4-Ab-Db","http://www.hooktheory.com/theorytab/view/sheena-easton/what-you-are"
"236","Sheena Easton","For Your Eyes Only","Chorus","Gmaj","84","Gmaj7-am-am-Gmaj7-em7-am7-D6sus4-Gmaj7-am-am-Gmaj7-em7-Cmaj7-am7-Gmaj7-em7-D7sus4-G","http://www.hooktheory.com/theorytab/view/sheena-easton/for-your-eyes-only"
"237","Rick Springfield","Jessie's Girl","Intro","Dmaj","140","D-A-bm-G-A-D-D-A-bm-G-A-D-D-A-bm-G-A-D-D-A-bm-G-A-D-D-A-bm-G-A-D-D-A-bm-G-A-D","http://www.hooktheory.com/theorytab/view/rick-springfield/jessies-girl"
"238","Rick Springfield","Human Touch","Chorus","Dmaj","128","D-G-A-bm-G-em-A-D-A","http://www.hooktheory.com/theorytab/view/rick-springfield/human-touch"
"239","Pat Benatar","Invincible","Pre-Chorus","C#min","125","c#m-f#m7-c#m7-f#m7-c#m7-f#m7-c#m-E-f#m-A","http://www.hooktheory.com/theorytab/view/pat-benatar/invincible"
"240","Pat Benatar","Invincible","Chorus","C#min","127","c#m-A-B-c#m-A-B-c#m-A-B-c#m-d#m-E-f#sus4-g#m","http://www.hooktheory.com/theorytab/view/pat-benatar/invincible"
"241","Pat Benatar","Promises In The Dark","Intro","Fmaj","111","F-F-Bb-Bb-F-F-Bb-Bb","http://www.hooktheory.com/theorytab/view/pat-benatar/promises-in-the-dark"
"242","Pat Benatar","Hit Me With Your Best Shot","Intro","Emaj","240","E-A-A-c#m-c#m-B-B-B-E-A-A-c#m-c#m-B-B-A-A-B-B","http://www.hooktheory.com/theorytab/view/pat-benatar/hit-me-with-your-best-shot"
"243","Lionel Richie","Hello","Chorus","Amin","64","am-am-Fmaj7-A-dm-G-C-F-Bb-Esus4-E-am-E-am-E-dm-G-C-F-Bb-Esus4-E","http://www.hooktheory.com/theorytab/view/lionel-richie/hello"
"244","REO Speedwagon","Roll With The Changes","Verse","Cmix","187","C-C-F-F-Bb-F-C-C-C-C-F-F-Bb-F-C-C","http://www.hooktheory.com/theorytab/view/reo-speedwagon/roll-with-the-changes"
"245","REO Speedwagon","Roll With The Changes","Pre-Chorus","Cmix","188","Bb-Bb-dm-dm-C-C-C-dm7-C-Bb-Bb-dm-dm-C-C-F-C-F-C-C-Bb-Bb-dm-dm-C-C-C-dm7-C-G-C-G7-C-G7-G-C-G7-C-G7","http://www.hooktheory.com/theorytab/view/reo-speedwagon/roll-with-the-changes"
"246","REO Speedwagon","Can't Fight This Feeling","Verse","Amaj","78","A-bm-F#-Esus4-E-A-E-G-F#-bm-A-D-Esus4-E","http://www.hooktheory.com/theorytab/view/reo-speedwagon/cant-fight-this-feeling"
"247","REO Speedwagon","Can't Fight This Feeling","Pre-Chorus","Amaj","78","D-c#m-D-A-A-A-E-D-E-f#m-Esus4-Esus4-E-E-D-D","http://www.hooktheory.com/theorytab/view/reo-speedwagon/cant-fight-this-feeling"
"248","REO Speedwagon","Can't Fight This Feeling","Chorus","Amaj","78","A-bm-D-A-bm-D-A-bm-c#m-D-Esus4-E-E-D-D","http://www.hooktheory.com/theorytab/view/reo-speedwagon/cant-fight-this-feeling"
"249","Kenny Loggins","Footloose","Verse","Amaj","164","A-D-A-D-A-D-A-A-D-A","http://www.hooktheory.com/theorytab/view/kenny-loggins/footloose"
"250","Kenny Loggins","Footloose","Pre-Chorus","Amaj","175","D-d#o-E-F#-f-xo-E","http://www.hooktheory.com/theorytab/view/kenny-loggins/footloose"
"251","Kenny Loggins","Footloose","Chorus","Amaj","174","A-D-A-A-D-A-A-D-A-A-D-A","http://www.hooktheory.com/theorytab/view/kenny-loggins/footloose"
"252","Survivor","Eye Of The Tiger","Intro","Ebmaj","108","cm-Bb-cm-Bb-cm-cm-gm-Ab","http://www.hooktheory.com/theorytab/view/survivor/eye-of-the-tiger"
"253","Survivor","Eye Of The Tiger","Verse","Cmin","108","cm-cm-cm-Ab-cm-11-cm-cm-Ab-cm-11-cm","http://www.hooktheory.com/theorytab/view/survivor/eye-of-the-tiger"
"254","Survivor","Eye Of The Tiger","Chorus","Ebmaj","108","fm7-Eb-Bb-fm7-cm7-Bb-fm7-Eb-Bb-fm7-Eb-Ab-cm-cm","http://www.hooktheory.com/theorytab/view/survivor/eye-of-the-tiger"
"255","Destiny's Child","Survivor","Chorus","G#min","161","g#m-g#m-E-D#-g#m-g#m-E-D#-g#m","http://www.hooktheory.com/theorytab/view/destinys-child/survivor"
"256","David Hasselhoff","True Survivor","Pre-Chorus","Bmin","148","Gmaj7-A7-A-E-Gmaj7-A-bm-bsus2-bm-b7sus2-G-bsus2-bm-b7sus2-G-b7sus2-bm-b7sus2-bm-b7sus2-bm-G-bsus2-bm-f#m-G","http://www.hooktheory.com/theorytab/view/david-hasselhoff/true-survivor"
"257","Steve Jablonsky","Lone Survivor","Verse","Gmaj","128","em-C-G-C","http://www.hooktheory.com/theorytab/view/steve-jablonsky/lone-survivor"
"258","South Park","Princess Kenny","Intro","Amaj","162","A-D-E-f#m-c#m-D-E-D-bm7-bm7-E-f#m-D-A-bm-c#m-D-E","http://www.hooktheory.com/theorytab/view/south-park/princess-kenny"
"259","Prince","Breakfast Can Wait","Verse","Ebmaj","90","Eb-fm-Eb-fm-Ab-Bb-cm-Eb","http://www.hooktheory.com/theorytab/view/prince/breakfast-can-wait"
"260","Michiru Yamane","Castlevania SotN - The Tragic Prince","Verse","Gphr","121","gm-A7-Ab-gm-Eb-F-gm-A7-Ab-gm-Ab-Bb-gm-cm-Eb-Ab-Bb-gm-cm-Dsus4-D","http://www.hooktheory.com/theorytab/view/michiru-yamane/castlevania-sotn---the-tragic-prince"
"261","Michiru Yamane","Castlevania SotN - The Tragic Prince","Chorus","Gmin","120","gm-gm-Eb-D-D-D-D7-d7sus-b2-D-gm-gm-Eb-D-Bb-Ab-Ab","http://www.hooktheory.com/theorytab/view/michiru-yamane/castlevania-sotn---the-tragic-prince"
"262","Michiru Yamane","Castlevania SotN - The Tragic Prince","Solo","Gmin","120","gm-D-gm-C-Eb-gm-c#o-D-D-D-D-D","http://www.hooktheory.com/theorytab/view/michiru-yamane/castlevania-sotn---the-tragic-prince"
"263","Prince","Purple Rain","Verse","Bbmaj","113","B-bsus2-B-bsus2-gm7-gm7-F-F-E-b(add9)-E-b(add9)-B-bsus2-B-bsus2-gm7-gm7-F-F-Eb-dm-cm-Bb-Eb-dm-cm","http://www.hooktheory.com/theorytab/view/prince/purple-rain"
"264","Bobby Prince","Running From Evil - Doom II Soundtrack","Solo","Emin","204","em-C-c#o-em7-C-em-em-C-c#o-em7-C-em-am-F-f#o-am7-F-am-am-F-f#o-am7-F-am-em-C-c#o-em7-C-em-em-C-c#o-em7-C-em-gm-D-do-C-C-C-F-D-gm-D-do-C-em7-C-em-C-c#o-em7-C-em-em-C-c#o-em7-C-em","http://www.hooktheory.com/theorytab/view/bobby-prince/running-from-evil---doom-ii-soundtrack"
"265","ZUN","Septette for the Dead Princess","Intro","Cmin","143","cm-do-cm-do-cm-dm7(b5)-cm-dm(b5)-do-Ab-Bb-cm-do-cm-cm-Bb-Ab-cm-gm-F-fm-Eb-fm-G-Ab-Bb-cm-Ab-ao-Ab-cm-Ab-ao-Ab-cm-Ab-ao-Ab-cm-Ab-ao","http://www.hooktheory.com/theorytab/view/zun/septette-for-the-dead-princess"
"266","ZUN","Septette for the Dead Princess","Verse","Cmin","144","cm-Bb-Ab-cm-gm-F-fm-Eb-fm-G-Ab-Bb-cm-Bb-Ab-cm-gm-dm-fm-Eb-f7sus2-G-Ab-Bb","http://www.hooktheory.com/theorytab/view/zun/septette-for-the-dead-princess"
"267","ZUN","Septette for the Dead Princess","Pre-Chorus","D#min","144","B-C#-c-xo-d#m-B-C#-c-xo-A#","http://www.hooktheory.com/theorytab/view/zun/septette-for-the-dead-princess"
"268","ZUN","Septette for the Dead Princess","Chorus","Gmin","146","Eb-F-gm-C-Eb-F-gm","http://www.hooktheory.com/theorytab/view/zun/septette-for-the-dead-princess"
"269","Nintendo","Hyrule Field - Zelda Twilight Princess","Verse","Edor","143","em-A-em7-A-em-F-Bb-B-em-A-em7-A","http://www.hooktheory.com/theorytab/view/nintendo/hyrule-field---zelda-twilight-princess"
"270","Nintendo","Hyrule Field - Zelda Twilight Princess","Chorus","Bmin","143","bm-A-G-f#m-G-g#o-A-a#o-bm","http://www.hooktheory.com/theorytab/view/nintendo/hyrule-field---zelda-twilight-princess"
"271","Prince","If I Was Your Girlfriend","Verse","Dbmaj","96","b-bm7-fm7-b-bm7-fm7-b-bm7-fm7-b-bm7-fm7","http://www.hooktheory.com/theorytab/view/prince/if-i-was-your-girlfriend"
"272","ZUN","Kobito of the Shining Needle - Little Princess","Intro","Bmin","164","bm-bm-bm-bm-bm-bm-bm-cm-cm-cm-cm-cm-cm-cm-c#m-c#m-c#m-c#m-c#m-c#m-c#m-cm-cm-cm-cm-cm-cm-cm-bm-bm-bm-bm-bm-bm-bm-cm-cm-cm-cm-cm-cm-cm-c#m-c#m-c#m-c#m-c#m-c#m-c#m-dm-dm-dm-dm-dm-dm-dm","http://www.hooktheory.com/theorytab/view/zun/kobito-of-the-shining-needle---little-princess"
"273","ZUN","Kobito of the Shining Needle - Little Princess","Verse","C#min","164","c#m-A-B-G#-G#-c#m-A-B-c#sus4-c#m-c#m-B-A-f#m7-B-a#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m","http://www.hooktheory.com/theorytab/view/zun/kobito-of-the-shining-needle---little-princess"
"274","John Williams","Han Solo And The Princess","Verse","Dbmaj","67","D-b(add9)-e-bm(b5)-Ebb-Db-D-b(add9)-Ebb-c-bm7-d-bm","http://www.hooktheory.com/theorytab/view/john-williams/han-solo-and-the-princess"
"275","Joe Hisaishi","Princess Mononoke Theme","Verse","Gmin","73","gm-gm-E-bmaj7-dm7-cm-F-Bb-A-bmaj7-am7-D7-gm-gm-E-bmaj7-dm7-cm-F-Bb-cm-F7-B-b(add9-)","http://www.hooktheory.com/theorytab/view/joe-hisaishi/princess-mononoke-theme"
"276","Nintendo","Elder Princess Shroob Battle","Intro","Cmin","102","cm-gm-Bb7-G-Ab-Bb-fsus2-fm-Ab-Bb-fsus2-fm","http://www.hooktheory.com/theorytab/view/nintendo/elder-princess-shroob-battle"
"277","John Williams","Princess Leia's Theme","Verse","Dmaj","72","D-em(b5)-D-em(b5)-Eb-E-E-d#m-Bb-B-b(add9)-B-b6-gm-em7(b5)-A","http://www.hooktheory.com/theorytab/view/john-williams/princess-leias-theme"
"278","ZUN","Because Princess Inada Is Scolding Me","Intro","Cmin","160","cm-Ab-Bb-cm-cm-Ab-Bb-cm-e-bm-Cb-Db-do-e-bm-Cb-Db-Bb7","http://www.hooktheory.com/theorytab/view/zun/because-princess-inada-is-scolding-me"
"279","ZUN","Because Princess Inada Is Scolding Me","Verse","F#min","160","D-E-f#m-D-E-d#m-D-E-bm-C#-D-E-f#m-D-E-f#m-D-E-d#m-D-E-bm-C#-D-E-d#m","http://www.hooktheory.com/theorytab/view/zun/because-princess-inada-is-scolding-me"
"280","ZUN","Because Princess Inada Is Scolding Me","Outro","D#min","160","d#m-B-C#-d#m-B-C#","http://www.hooktheory.com/theorytab/view/zun/because-princess-inada-is-scolding-me"
"281","Ponyphonic","Lullaby for a Princess","Intro","Ebmaj","61","Eb-fm(b5)-Eb-fm(b5)-E-b(add9)-C-b(add9)-a-bm","http://www.hooktheory.com/theorytab/view/ponyphonic/lullaby-for-a-princess"
"282","Wan Wan","The Princess That Was Erased From History","Intro","D#min","161","d#m-a#m-Bmaj7-A#-d#m-a#m-Bmaj7-A#","http://www.hooktheory.com/theorytab/view/wan-wan/the-princess-that-was-erased-from-history"
"283","Wan Wan","The Princess That Was Erased From History","Verse","D#min","161","d#m-C#-d#m-a#m-g#m-g#m-A#-A#-d#m-C#-F#-b#m7(b5)-B-a#m-d#m-d#m-C#-d#m-a#m-g#m-A#-d#m-A#-F#-b#m7(b5)-B-a#m-a#m-d#m","http://www.hooktheory.com/theorytab/view/wan-wan/the-princess-that-was-erased-from-history"
"284","Prince","1999","Chorus","Fmaj","128","Bb-dm7-F-Bb-Bb-Bb-Bb-Bb-F-Bb-F-Bb-dm7-F-Bb-Bb-Bb-Bb-Bb-F-Bb-F","http://www.hooktheory.com/theorytab/view/prince/1999"
"285","Mason vs Princess Superstar","Perfect Exceeder","Chorus","Dbmaj","128","Bb-Gb-Fb-Db-Bb-Gb-Fb-Db","http://www.hooktheory.com/theorytab/view/mason-vs-princess-superstar/perfect-exceeder"
"286","Kazumi Totaka","Kaeru no Tame ni - The Prince's Adventure","Intro","Gmaj","150","F-G7-em7-am7-am-D7-bm7-em7-bm-am7","http://www.hooktheory.com/theorytab/view/kazumi-totaka/kaeru-no-tame-ni---the-princes-adventure"
"287","Kazumi Totaka","Kaeru no Tame ni - The Prince's Adventure","Verse","Gmaj","150","G-A7-am-B-G-em-am-D-G-G-A7-am-B-G-em-am-D-G-G-am-a#o-bm","http://www.hooktheory.com/theorytab/view/kazumi-totaka/kaeru-no-tame-ni---the-princes-adventure"
"288","Kazumi Totaka","Kaeru no Tame ni - The Prince's Adventure","Chorus","Gmaj","152","D7-G-Eb-dm-gm7-F#-F7-Eb-D","http://www.hooktheory.com/theorytab/view/kazumi-totaka/kaeru-no-tame-ni---the-princes-adventure"
"289","Kazumi Totaka","Kaeru no Tame ni - The Prince's Adventure","Bridge","Gmaj","150","am7-G(add9)-A7-bm-g#o-A-f#m7-bm-E-a7sus2-A7-D7sus2-D7","http://www.hooktheory.com/theorytab/view/kazumi-totaka/kaeru-no-tame-ni---the-princes-adventure"
"290","Allstar Weekend","Hey Princess","Chorus","Ebmaj","160","Eb-Bb-fm-Ab-Eb-gm-cm-Ab-Db-Ab","http://www.hooktheory.com/theorytab/view/allstar-weekend/hey-princess"
"291","Prince","I Am A Prince","Chorus","Cmaj","128","am-G-C-dm-am-G-F-G-Ab","http://www.hooktheory.com/theorytab/view/lazytown/i-am-a-prince"
"292","Prince","Maniacal Princess","Intro","Dmin","148","dm-C-Bb-A","http://www.hooktheory.com/theorytab/view/zun/maniacal-princess"
"293","Prince","Maniacal Princess","Verse","Bbmin","156","b-bm-Ab-Gb-Ab","http://www.hooktheory.com/theorytab/view/zun/maniacal-princess"
"294","Prince","Maniacal Princess","Pre-Chorus","G#min","128","F#-g#sus2-g#sus2","http://www.hooktheory.com/theorytab/view/zun/maniacal-princess"
"295","Prince","Maniacal Princess","Chorus","Bmin","161","G-A-bm-A-G-A-bm-A-G-A-bm-A-G-A-bm-G-A-bm-A-G-A-bm-A-G-A-bm-A-G-A-bm","http://www.hooktheory.com/theorytab/view/zun/maniacal-princess"
"296","Disney","DOLPHIN","Solo","Gmaj","128","G-D-C-bm-am-bm-C-D-em7-D-C-bm-am-bm-C-D-G","http://www.hooktheory.com/theorytab/view/prince/dolphin"
"297","Prince","Princesa","Verse","Dmaj","124","bm-A-G-F#7-bm-A-G-Cmaj7-bm-A-G-F#7-bm-A-G-Cmaj7-Cmaj7","http://www.hooktheory.com/theorytab/view/carne-doce/princesa"
"298","Prince","Princesa","Chorus","Dmaj","124","em7-A-D6-G-G-A-em7-em7-em7-A-D6-G-G-A-em7-em7","http://www.hooktheory.com/theorytab/view/carne-doce/princesa"
"299","LazyTown","U Got The Look","Chorus","Bmin","120","bm-bm-bm-bm-bm-bm-bm-bm-bm-bm-e7sus2-e7sus2-e7sus2-e7sus2-e7sus2-e7sus2-bm-bm-bm-bm-bm-bm-F#-F#-F#-F#-F#-F#","http://www.hooktheory.com/theorytab/view/prince/u-got-the-look"
"300","ZUN","Nothing Compares 2 U","Verse","Bmaj","60","B-F#-g#m7-d#m-E-F#-F#7-B-F#-g#m7-d#m-E-F#-F#7","http://www.hooktheory.com/theorytab/view/prince/nothing-compares-2-u"
"301","PRINCE","Prince Ali - Aladdin","Chorus","Bbmin","190","F7-b-bm-G-b7-F7-b-bm-F7-b-bm-b-bm-Bb7-Bb7-e-bm-Bb7-e-bm-cm7(b5)-F7-b-bm-D-b7-Gb-C7-C7-F7-Eb-a-bm6-F7","http://www.hooktheory.com/theorytab/view/disney/prince-ali---aladdin"
"302","Carne Doce","I Would Die 4 U","Chorus","Dmaj","136","Gmaj9-f#m7-D-f#m7-D-Asus4-A-Gmaj9-f#m7-D-f#m7-D-Asus4-A","http://www.hooktheory.com/theorytab/view/prince/i-would-die-4-u"
"303","Air Supply","All Out Of Love","Verse","Cmaj","105","F-C-F-C-F-G-am-Fmaj7","http://www.hooktheory.com/theorytab/view/air-supply/all-out-of-love"
"304","Air Supply","All Out Of Love","Chorus","Cmaj","105","C-G-am-F-G","http://www.hooktheory.com/theorytab/view/air-supply/all-out-of-love"
"305","Air Supply","All Out Of Love","Bridge","Cmaj","105","am-em-F-F-em-dm-am-em-F-F-em","http://www.hooktheory.com/theorytab/view/air-supply/all-out-of-love"
"306","Air Supply","Making Love Out Of Nothing At All","Intro","Gmaj","72","G-G-em-em-C-D","http://www.hooktheory.com/theorytab/view/air-supply/making-love-out-of-nothing-at-all"
"307","Air Supply","Making Love Out Of Nothing At All","Verse","Gmaj","72","G-bm-em-em-C-D-C(add9)-G-bm-em-em-C-D-C(add9-)","http://www.hooktheory.com/theorytab/view/air-supply/making-love-out-of-nothing-at-all"
"308","Stevie Wonder","Sir Duke","Verse","Bmaj","104","B-g#m-G-F#-B-g#m-G-F#-e#o","http://www.hooktheory.com/theorytab/view/stevie-wonder/sir-duke"
"309","Stevie Wonder","Sir Duke","Pre-Chorus","Bmaj","106","E7-D#7-D7-C#7-D7-D#7-E7-E7-D#7-D7-C#7-D7-D#7-E7-F-F#7-Bmaj7-e#m7-Emaj7-d#m7-c#m7-F#7sus4-Bmaj7-e#m7-Emaj7-d#m7-c#m7-F#7sus4","http://www.hooktheory.com/theorytab/view/stevie-wonder/sir-duke"
"310","Stevie Wonder","Sir Duke","Solo","Bmaj","108","B","http://www.hooktheory.com/theorytab/view/stevie-wonder/sir-duke"
"311","Stevie Wonder","Superstition","Intro","D#min","178","d#m7","http://www.hooktheory.com/theorytab/view/stevie-wonder/superstition"
"312","Stevie Wonder","Superstition","Chorus","D#min","106","A#7-B7-A#7-A7-G#7-A#7-A#7-d#m7-d#m7","http://www.hooktheory.com/theorytab/view/stevie-wonder/superstition"
"313","Stevie Wonder","My Cheri Amour","Intro","Dbmaj","128","G-bmaj7-C-bmaj7-D-bmaj7-G-bmaj7-C-bmaj7-D-bmaj7","http://www.hooktheory.com/theorytab/view/stevie-wonder/my-cheri-amour"
"314","Stevie Wonder","My Cheri Amour","Verse","Dbmaj","106","D-bmaj7-G-b7sus4-C-bmaj7-A-b7sus4-A-b7-D-bmaj7-G-b7sus4-C-bmaj7-A-b7sus4-A-b7-G-bmaj7-b-bm-fm7(b5)-Bb7-E-b7-A-b7-D-bmaj7-D-bmaj7","http://www.hooktheory.com/theorytab/view/stevie-wonder/my-cheri-amour"
"315","Stevie Wonder","Boogie On Reggae Woman","Verse","Abmaj","108","Ab-Ab-Db-Db-Bb7-E-b7-Ab-Ab","http://www.hooktheory.com/theorytab/view/stevie-wonder/boogie-on-reggae-woman"
"316","Stevie Wonder","Boogie On Reggae Woman","Chorus","Abmaj","106","Ab-A-b7-Bb7-Db-G-b7-G-b7-Bb7-E-b7-Ab","http://www.hooktheory.com/theorytab/view/stevie-wonder/boogie-on-reggae-woman"
"317","Stevie Wonder","Ribbon In The Sky","Intro","Dbmaj","70","e-bm7-fm7-e-bm7-fm7-A-b(add9)-e-bm7-e-bm6-e-bm7-fm7-fsus4-e-bm7-e-bm6-e-bm7-fm7-A-b(add9)-e-bm7-e-bm6-e-bm7-fm7-fsus4-e-bm7-A-bsus4-C-bmaj7-e-bm7-fm7-fsus4-e-bm7-fm7-fsus4-e-bm7-fm7-fsus4-e-bm7-A-bsus4-C-bmaj7-e-bm7-fm7-fsus4-e-bm7-fm7-fsus4-e-bm7-fm7-fsus4-e-bm7-A-bsus4-Db-e-bm7-fm7-fsus4-e-bm7-fm7-fsus4-e-bm7-fm7-fsus4-e-bm7-A-bsus4-Bbb","http://www.hooktheory.com/theorytab/view/stevie-wonder/ribbon-in-the-sky"
"318","Stevie Wonder","Ribbon In The Sky","Outro","Ebmaj","68","fm7-gm7-gsus4-fm7-gm7-gsus4-fm7-gm7-gsus4-fm7-B-bsus4-B-b6-C7-fm7-B-bsus4-fm7-gm7-gsus4-fm7-gm7-gsus4-fm7-gm7-gsus4-fm7-B-bsus4-B-bsus4-E-b(add9)-E-b(add9-)","http://www.hooktheory.com/theorytab/view/stevie-wonder/ribbon-in-the-sky"
"319","Stevie Wonder","Livin For The City","Verse","F#maj","93","F#-F#-g#m-f#m7-f#m7-g#m-g#m-F#-F#-F#-g#m-f#m7-f#m7-g#m-g#m-F#-F#-F#-g#m-f#m7-f#m7-g#m-g#m-F#-F#-F#-g#m-f#m7-f#m7-g#m-g#m-F#-B6-C#6-C#7-F#-F#-g#m-f#m7-f#m7-g#m-g#m-F#","http://www.hooktheory.com/theorytab/view/stevie-wonder/livin-for-the-city"
"320","Stevie Wonder","Livin For The City","Bridge","F#maj","104","F#7-d#m7(b5)-D-B#-B#7-A-G-F#-F#","http://www.hooktheory.com/theorytab/view/stevie-wonder/livin-for-the-city"
"321","Stevie Wonder","Think Of Me As Your Soldier","Intro","Ebmaj","78","E-bmaj7-E-b7-Ab-a-bm-E-bmaj7-E-b7-Ab-a-bm","http://www.hooktheory.com/theorytab/view/stevie-wonder/think-of-me-as-your-soldier"
"322","Stevie Wonder","Think Of Me As Your Soldier","Verse","Ebmaj","78","E-bmaj7-a-bm-fo-E-b(add9)-fo-a-bm-fo-Eb-cm(add9)-cm-gm-C7-f7sus4-B-bsus4","http://www.hooktheory.com/theorytab/view/stevie-wonder/think-of-me-as-your-soldier"
"323","Stevie Wonder","Think Of Me As Your Soldier","Bridge","Ebmaj","78","Ab-E-bmaj7-Ab-Eb-cm7(b5)-F-Bb-gm-cm-F-B-bsus4-Bb","http://www.hooktheory.com/theorytab/view/stevie-wonder/think-of-me-as-your-soldier"
"324","Stevie Wonder","I Wish","Pre-Chorus","Ebdor","105","Bb-C7-fm7-a-bm-Bb-C7-fm7-Bb7-e-bm7-A-b7-e-bm7-A-b7-e-bm7-A-b7-e-bm7-A-b7","http://www.hooktheory.com/theorytab/view/stevie-wonder/i-wish"
"325","Stevie Wonder","You Are The Sunshine Of My Life","Verse","Bmaj","128","B-F#7-d#m7-G#7-c#m7-F#7sus4-B-c#m7-F#7sus4","http://www.hooktheory.com/theorytab/view/stevie-wonder/you-are-the-sunshine-of-my-life"
"326","Stevie Wonder","You Are The Sunshine Of My Life","Bridge","Bmaj","133","B(add9)-E(add9)-F#7sus4-B(add9)-E(add9)-F#7sus4-B(add9)-E(add9)-F#7sus4-a#m7(b5)-D#7-G#maj7-C#maj7-D#7sus4-g#m7-C#7-F#7","http://www.hooktheory.com/theorytab/view/stevie-wonder/you-are-the-sunshine-of-my-life"
"327","Stevie Wonder","For Once In My Life","Verse","Fmaj","108","F-F6-D7-gm-gm7-gm-gm7-C7-F-C-F-F-F-B-bmaj7-B-b6-am-am7-dm7-gm7-am7-B-bmaj7-em7-E-b7-D7-gm7-C7","http://www.hooktheory.com/theorytab/view/stevie-wonder/for-once-in-my-life"
"328","Stevie Wonder","Isn't She Lovely","Chorus","Emaj","121","c#m7-F#7-B7sus4-E-c#m7-F#7-B7sus4-E-c#m7-F#7-B7sus4-E-Amaj7-G#7-c#m7-F#7-B7sus4-E","http://www.hooktheory.com/theorytab/view/stevie-wonder/isnt-she-lovely"
"329","Stevie Wonder","Love's In Need of Love Today","Verse","Ebmaj","99","Eb-eo-fm7-Ab-fm7-Ab-A-bmaj7-gm7-fm7-Bb7-Eb-eo-fm7-Ab-fm7-Ab-A-bmaj7-gm7-fm7-Bb7","http://www.hooktheory.com/theorytab/view/stevie-wonder/loves-in-need-of-love-today"
"330","Stevie Wonder","Love's In Need of Love Today","Chorus","Ebmaj","99","Eb-cm-gm7-gm7-fm-fm-cm-Bb-Eb-cm-gm7-gm7-fm-fm-cm-Bb","http://www.hooktheory.com/theorytab/view/stevie-wonder/loves-in-need-of-love-today"
"331","Stevie Wonder","Overjoyed","Intro","Ebmaj","85","D-b6-C7-C-bmaj7-C7-D-b6-C7-C-bmaj7-Bb","http://www.hooktheory.com/theorytab/view/stevie-wonder/overjoyed"
"332","Stevie Wonder","As","Verse","Bmaj","98","Bmaj7-B7-Emaj7-Bmaj7-Amaj7-Bmaj7-B7-Emaj7-g#m7-a#m7-D#7-g#m7-g#m6-c#m-F#7","http://www.hooktheory.com/theorytab/view/stevie-wonder/as"
"333","Stevie Wonder","As","Chorus","Bmaj","100","g#m-D#-B6-C#7-g#m-D#-B6-C#7-g#m-D#-B6-C#7-g#m-D#-B6-E#9-Emaj7","http://www.hooktheory.com/theorytab/view/stevie-wonder/as"
"334","Diana Ross","It's Your Move","Chorus","Emin","118","am7-bm7-am7-bm7-am7-bm7-F#7-B7sus4-B7-C-C-C-D-D","http://www.hooktheory.com/theorytab/view/diana-ross/its-your-move"
"335","Diana Ross","If We Hold On Together","Verse","Cmaj","66","C-F-G","http://www.hooktheory.com/theorytab/view/diana-ross/if-we-hold-on-together"
"336","Diana Ross","If We Hold On Together","Pre-Chorus","Cmaj","66","am-C-am-em-F-C-G","http://www.hooktheory.com/theorytab/view/diana-ross/if-we-hold-on-together"
"337","Diana Ross","If We Hold On Together","Chorus","Cmaj","70","C-em-F-G-C-em-F-G-C-em-F-G-am-dm-C-am-dm-C","http://www.hooktheory.com/theorytab/view/diana-ross/if-we-hold-on-together"
"338","Diana Ross","Upside Down","Chorus","Gdor","108","gm-gm-gm-Bb-C-F-F-gm-gm-gm-bm-C-F-F-gm-gm-gm-Bb-C-F-F-gm-gm-gm-bm-C-F-F-gm-gm-Eb-eo","http://www.hooktheory.com/theorytab/view/diana-ross/upside-down"
"339","Duran Duran","Ordinary World","Intro","Bmix","70","B-f#m7-D(add9)-A(add9)-E-A-E-B-f#m7-D(add9)-A(add9)-am(add9-)","http://www.hooktheory.com/theorytab/view/duran-duran/ordinary-world"
"340","Duran Duran","Ordinary World","Verse","C#min","70","c#m7-Emaj7-F#sus4-c#m7-Emaj7-F#sus4-c#m7-Emaj7-F#sus4-c#m7-Emaj7-F#sus4","http://www.hooktheory.com/theorytab/view/duran-duran/ordinary-world"
